Question ID,NetSuite Module,User Question,Clarification Question,Query ID,Live Lookup Field,SQL Query,Available Options,JSON Status,JSON Row Count,JSON Error,JSON Details,JSON Items,Selector Type
q538,Service Management,Show engagement metrics,Which SLA metric?,sla-metric,'response',"SELECT 'response' as value, 'Response Time' as display_value FROM DUAL UNION ALL SELECT 'resolution' as value, 'Resolution Time' as display_value FROM DUAL UNION ALL SELECT 'satisfaction' as value, 'Satisfaction Score' as display_value FROM DUAL UNION ALL SELECT 'compliance' as value, 'SLA Compliance' as display_value FROM DUAL","SLA Compliance, Resolution Time, Response Time, Satisfaction Score",success,4,,,"[{""links"": [], ""display_value"": ""SLA Compliance"", ""value"": ""compliance""}, {""links"": [], ""display_value"": ""Resolution Time"", ""value"": ""resolution""}, {""links"": [], ""display_value"": ""Response Time"", ""value"": ""response""}, {""links"": [], ""display_value"": ""Satisfaction Score"", ""value"": ""satisfaction""}]",Checkbox Multi-Select
q539,Financial Analysis,Calculate customer health score,How should I calculate?,calculation-method,'average',"SELECT 'average' as value, 'Average' as display_value FROM DUAL UNION ALL SELECT 'weighted' as value, 'Weighted Average' as display_value FROM DUAL UNION ALL SELECT 'median' as value, 'Median' as display_value FROM DUAL UNION ALL SELECT 'sum' as value, 'Sum Total' as display_value FROM DUAL","Average, Median, Sum Total, Weighted Average",success,4,,,"[{""links"": [], ""display_value"": ""Average"", ""value"": ""average""}, {""links"": [], ""display_value"": ""Median"", ""value"": ""median""}, {""links"": [], ""display_value"": ""Sum Total"", ""value"": ""sum""}, {""links"": [], ""display_value"": ""Weighted Average"", ""value"": ""weighted""}]",Radio Buttons
q540,Compliance,Show risk assessment,Which compliance aspects should I check?,compliance-aspects,'sox',"SELECT 'sox' as value, 'SOX Compliance' as display_value FROM DUAL UNION ALL SELECT 'tax' as value, 'Tax Compliance' as display_value FROM DUAL UNION ALL SELECT 'regulatory' as value, 'Regulatory Compliance' as display_value FROM DUAL UNION ALL SELECT 'internal' as value, 'Internal Controls' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Compliance Areas' as display_value FROM DUAL","All Compliance Areas, Internal Controls, Regulatory Compliance, SOX Compliance, Tax Compliance",success,5,,,"[{""links"": [], ""display_value"": ""All Compliance Areas"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Internal Controls"", ""value"": ""internal""}, {""links"": [], ""display_value"": ""Regulatory Compliance"", ""value"": ""regulatory""}, {""links"": [], ""display_value"": ""SOX Compliance"", ""value"": ""sox""}, {""links"": [], ""display_value"": ""Tax Compliance"", ""value"": ""tax""}]",Checkbox Multi-Select
q541,Compliance,Track compliance violations,Which compliance aspects should I check?,compliance-aspects,'sox',"SELECT 'sox' as value, 'SOX Compliance' as display_value FROM DUAL UNION ALL SELECT 'tax' as value, 'Tax Compliance' as display_value FROM DUAL UNION ALL SELECT 'regulatory' as value, 'Regulatory Compliance' as display_value FROM DUAL UNION ALL SELECT 'internal' as value, 'Internal Controls' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Compliance Areas' as display_value FROM DUAL","All Compliance Areas, Internal Controls, Regulatory Compliance, SOX Compliance, Tax Compliance",success,5,,,"[{""links"": [], ""display_value"": ""All Compliance Areas"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Internal Controls"", ""value"": ""internal""}, {""links"": [], ""display_value"": ""Regulatory Compliance"", ""value"": ""regulatory""}, {""links"": [], ""display_value"": ""SOX Compliance"", ""value"": ""sox""}, {""links"": [], ""display_value"": ""Tax Compliance"", ""value"": ""tax""}]",Checkbox Multi-Select
q542,Compliance,Show internal controls,Which compliance aspects should I check?,compliance-aspects,'sox',"SELECT 'sox' as value, 'SOX Compliance' as display_value FROM DUAL UNION ALL SELECT 'tax' as value, 'Tax Compliance' as display_value FROM DUAL UNION ALL SELECT 'regulatory' as value, 'Regulatory Compliance' as display_value FROM DUAL UNION ALL SELECT 'internal' as value, 'Internal Controls' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Compliance Areas' as display_value FROM DUAL","All Compliance Areas, Internal Controls, Regulatory Compliance, SOX Compliance, Tax Compliance",success,5,,,"[{""links"": [], ""display_value"": ""All Compliance Areas"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Internal Controls"", ""value"": ""internal""}, {""links"": [], ""display_value"": ""Regulatory Compliance"", ""value"": ""regulatory""}, {""links"": [], ""display_value"": ""SOX Compliance"", ""value"": ""sox""}, {""links"": [], ""display_value"": ""Tax Compliance"", ""value"": ""tax""}]",Checkbox Multi-Select
q543,Financial Analysis,Calculate risk scores,How should I calculate?,calculation-method,'average',"SELECT 'average' as value, 'Average' as display_value FROM DUAL UNION ALL SELECT 'weighted' as value, 'Weighted Average' as display_value FROM DUAL UNION ALL SELECT 'median' as value, 'Median' as display_value FROM DUAL UNION ALL SELECT 'sum' as value, 'Sum Total' as display_value FROM DUAL","Average, Median, Sum Total, Weighted Average",success,4,,,"[{""links"": [], ""display_value"": ""Average"", ""value"": ""average""}, {""links"": [], ""display_value"": ""Median"", ""value"": ""median""}, {""links"": [], ""display_value"": ""Sum Total"", ""value"": ""sum""}, {""links"": [], ""display_value"": ""Weighted Average"", ""value"": ""weighted""}]",Radio Buttons
q544,Projects,Show mitigation plans,Which project phase?,project-phase,'planning',"SELECT 'planning' as value, 'Planning' as display_value FROM DUAL UNION ALL SELECT 'execution' as value, 'Execution' as display_value FROM DUAL UNION ALL SELECT 'monitoring' as value, 'Monitoring' as display_value FROM DUAL UNION ALL SELECT 'closing' as value, 'Closing' as display_value FROM DUAL","Closing, Execution, Monitoring, Planning",success,4,,,"[{""links"": [], ""display_value"": ""Closing"", ""value"": ""closing""}, {""links"": [], ""display_value"": ""Execution"", ""value"": ""execution""}, {""links"": [], ""display_value"": ""Monitoring"", ""value"": ""monitoring""}, {""links"": [], ""display_value"": ""Planning"", ""value"": ""planning""}]",Checkbox Multi-Select
q545,CRM,Track incident response,Which case priority?,case-priority,'high',"SELECT 'high' as value, 'High' as display_value FROM DUAL UNION ALL SELECT 'medium' as value, 'Medium' as display_value FROM DUAL UNION ALL SELECT 'low' as value, 'Low' as display_value FROM DUAL","High, Low, Medium",success,3,,,"[{""links"": [], ""display_value"": ""High"", ""value"": ""high""}, {""links"": [], ""display_value"": ""Low"", ""value"": ""low""}, {""links"": [], ""display_value"": ""Medium"", ""value"": ""medium""}]",Checkbox Multi-Select
q546,Compliance,Show business continuity,Which compliance aspects should I check?,compliance-aspects,'sox',"SELECT 'sox' as value, 'SOX Compliance' as display_value FROM DUAL UNION ALL SELECT 'tax' as value, 'Tax Compliance' as display_value FROM DUAL UNION ALL SELECT 'regulatory' as value, 'Regulatory Compliance' as display_value FROM DUAL UNION ALL SELECT 'internal' as value, 'Internal Controls' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Compliance Areas' as display_value FROM DUAL","All Compliance Areas, Internal Controls, Regulatory Compliance, SOX Compliance, Tax Compliance",success,5,,,"[{""links"": [], ""display_value"": ""All Compliance Areas"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Internal Controls"", ""value"": ""internal""}, {""links"": [], ""display_value"": ""Regulatory Compliance"", ""value"": ""regulatory""}, {""links"": [], ""display_value"": ""SOX Compliance"", ""value"": ""sox""}, {""links"": [], ""display_value"": ""Tax Compliance"", ""value"": ""tax""}]",Checkbox Multi-Select
q547,Financial Analysis,Calculate recovery metrics,How should I calculate?,calculation-method,'average',"SELECT 'average' as value, 'Average' as display_value FROM DUAL UNION ALL SELECT 'weighted' as value, 'Weighted Average' as display_value FROM DUAL UNION ALL SELECT 'median' as value, 'Median' as display_value FROM DUAL UNION ALL SELECT 'sum' as value, 'Sum Total' as display_value FROM DUAL","Average, Median, Sum Total, Weighted Average",success,4,,,"[{""links"": [], ""display_value"": ""Average"", ""value"": ""average""}, {""links"": [], ""display_value"": ""Median"", ""value"": ""median""}, {""links"": [], ""display_value"": ""Sum Total"", ""value"": ""sum""}, {""links"": [], ""display_value"": ""Weighted Average"", ""value"": ""weighted""}]",Radio Buttons
q548,Compliance,Show disaster recovery,Which compliance aspects should I check?,compliance-aspects,'sox',"SELECT 'sox' as value, 'SOX Compliance' as display_value FROM DUAL UNION ALL SELECT 'tax' as value, 'Tax Compliance' as display_value FROM DUAL UNION ALL SELECT 'regulatory' as value, 'Regulatory Compliance' as display_value FROM DUAL UNION ALL SELECT 'internal' as value, 'Internal Controls' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Compliance Areas' as display_value FROM DUAL","All Compliance Areas, Internal Controls, Regulatory Compliance, SOX Compliance, Tax Compliance",success,5,,,"[{""links"": [], ""display_value"": ""All Compliance Areas"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Internal Controls"", ""value"": ""internal""}, {""links"": [], ""display_value"": ""Regulatory Compliance"", ""value"": ""regulatory""}, {""links"": [], ""display_value"": ""SOX Compliance"", ""value"": ""sox""}, {""links"": [], ""display_value"": ""Tax Compliance"", ""value"": ""tax""}]",Checkbox Multi-Select
q549,CRM,Track security incidents,Which case status?,case-status,'new',"SELECT 'new' as value, 'New' as display_value FROM DUAL UNION ALL SELECT 'in_progress' as value, 'In Progress' as display_value FROM DUAL UNION ALL SELECT 'escalated' as value, 'Escalated' as display_value FROM DUAL UNION ALL SELECT 'closed' as value, 'Closed' as display_value FROM DUAL","Closed, Escalated, In Progress, New",success,4,,,"[{""links"": [], ""display_value"": ""Closed"", ""value"": ""closed""}, {""links"": [], ""display_value"": ""Escalated"", ""value"": ""escalated""}, {""links"": [], ""display_value"": ""In Progress"", ""value"": ""in_progress""}, {""links"": [], ""display_value"": ""New"", ""value"": ""new""}]",Checkbox Multi-Select
q550,HR,Show access controls,Which role to show?,role-selection,'manager',"SELECT 'manager' as value, 'Manager' as display_value FROM DUAL UNION ALL SELECT 'employee' as value, 'Employee' as display_value FROM DUAL UNION ALL SELECT 'contractor' as value, 'Contractor' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Roles' as display_value FROM DUAL","All Roles, Contractor, Employee, Manager",success,4,,,"[{""links"": [], ""display_value"": ""All Roles"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Contractor"", ""value"": ""contractor""}, {""links"": [], ""display_value"": ""Employee"", ""value"": ""employee""}, {""links"": [], ""display_value"": ""Manager"", ""value"": ""manager""}]",Checkbox Multi-Select
q551,Compliance,Monitor segregation of duties,Which compliance aspects should I check?,compliance-aspects,'sox',"SELECT 'sox' as value, 'SOX Compliance' as display_value FROM DUAL UNION ALL SELECT 'tax' as value, 'Tax Compliance' as display_value FROM DUAL UNION ALL SELECT 'regulatory' as value, 'Regulatory Compliance' as display_value FROM DUAL UNION ALL SELECT 'internal' as value, 'Internal Controls' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Compliance Areas' as display_value FROM DUAL","All Compliance Areas, Internal Controls, Regulatory Compliance, SOX Compliance, Tax Compliance",success,5,,,"[{""links"": [], ""display_value"": ""All Compliance Areas"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Internal Controls"", ""value"": ""internal""}, {""links"": [], ""display_value"": ""Regulatory Compliance"", ""value"": ""regulatory""}, {""links"": [], ""display_value"": ""SOX Compliance"", ""value"": ""sox""}, {""links"": [], ""display_value"": ""Tax Compliance"", ""value"": ""tax""}]",Checkbox Multi-Select
q552,Financial Analysis,Calculate fraud detection scores,How should I calculate?,calculation-method,'average',"SELECT 'average' as value, 'Average' as display_value FROM DUAL UNION ALL SELECT 'weighted' as value, 'Weighted Average' as display_value FROM DUAL UNION ALL SELECT 'median' as value, 'Median' as display_value FROM DUAL UNION ALL SELECT 'sum' as value, 'Sum Total' as display_value FROM DUAL","Average, Median, Sum Total, Weighted Average",success,4,,,"[{""links"": [], ""display_value"": ""Average"", ""value"": ""average""}, {""links"": [], ""display_value"": ""Median"", ""value"": ""median""}, {""links"": [], ""display_value"": ""Sum Total"", ""value"": ""sum""}, {""links"": [], ""display_value"": ""Weighted Average"", ""value"": ""weighted""}]",Radio Buttons
q553,Reporting,Show anomaly detection,How deep to analyze?,analysis-depth,'high_level',"SELECT 'high_level' as value, 'High Level Overview' as display_value FROM DUAL UNION ALL SELECT 'standard' as value, 'Standard Analysis' as display_value FROM DUAL UNION ALL SELECT 'detailed' as value, 'Detailed Analysis' as display_value FROM DUAL UNION ALL SELECT 'forensic' as value, 'Forensic Detail' as display_value FROM DUAL","Detailed Analysis, Forensic Detail, High Level Overview, Standard Analysis",success,4,,,"[{""links"": [], ""display_value"": ""Detailed Analysis"", ""value"": ""detailed""}, {""links"": [], ""display_value"": ""Forensic Detail"", ""value"": ""forensic""}, {""links"": [], ""display_value"": ""High Level Overview"", ""value"": ""high_level""}, {""links"": [], ""display_value"": ""Standard Analysis"", ""value"": ""standard""}]",Radio Buttons
q554,System,Track exception handling,Which status?,generic-status,'active',"SELECT 'active' as value, 'Active' as display_value FROM DUAL UNION ALL SELECT 'inactive' as value, 'Inactive' as display_value FROM DUAL UNION ALL SELECT 'pending' as value, 'Pending' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Statuses' as display_value FROM DUAL","Active, All Statuses, Inactive, Pending",success,4,,,"[{""links"": [], ""display_value"": ""Active"", ""value"": ""active""}, {""links"": [], ""display_value"": ""All Statuses"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Inactive"", ""value"": ""inactive""}, {""links"": [], ""display_value"": ""Pending"", ""value"": ""pending""}]",Checkbox Multi-Select
q555,Financial Management,Show reconciliation status,Which account types would you like to include?,account-types,accttype,"SELECT DISTINCT a.accttype as value, CASE a.accttype WHEN 'Bank' THEN 'Bank' WHEN 'AcctRec' THEN 'Accounts Receivable' WHEN 'AcctPay' THEN 'Accounts Payable' WHEN 'OthCurrAsset' THEN 'Other Current Asset' WHEN 'FixedAsset' THEN 'Fixed Asset' WHEN 'OthAsset' THEN 'Other Asset' WHEN 'LongTermLiab' THEN 'Long Term Liability' WHEN 'Equity' THEN 'Equity' WHEN 'Income' THEN 'Income' WHEN 'COGS' THEN 'Cost of Goods Sold' WHEN 'Expense' THEN 'Expense' WHEN 'OthIncome' THEN 'Other Income' WHEN 'OthExpense' THEN 'Other Expense' ELSE a.accttype END as display_value FROM account a WHERE ROWNUM <= 100","Accounts Payable, Accounts Receivable, Bank, Cost of Goods Sold",success,4,,,"[{""links"": [], ""display_value"": ""Accounts Payable"", ""value"": ""AcctPay""}, {""links"": [], ""display_value"": ""Accounts Receivable"", ""value"": ""AcctRec""}, {""links"": [], ""display_value"": ""Bank"", ""value"": ""Bank""}, {""links"": [], ""display_value"": ""Cost of Goods Sold"", ""value"": ""COGS""}]",Checkbox Multi-Select
